Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
tcp,262144,0.054317091,4826178.927733814,,
tcp,262144,0.05010082,5232329.530734228,,
tcp,262144,0.054284178,4829105.084726529,,
tcp,262144,0.052213078,5020657.8512762645,,
tcp,262144,0.050651661,5175427.51460806,,
tcp,262144,0.052100054,5031549.487453506,,
tcp,262144,0.048717958,5380849.501122358,,
tcp,262144,0.050492459,5191745.563431561,,
tcp,262144,0.051923434,5048664.539406234,,
tcp,262144,0.04873604,5378853.103370729,,
tcp,262144,0.046948209,5583684.77911479,,
tcp,262144,0.042871178,6114690.853607988,,
tcp,262144,0.052343515,5008146.663440542,,
tcp,262144,0.048038222,5456987.979280332,,
tcp,262144,0.049037462,5345790.530513182,,
tcp,262144,0.049524948,5293170.625842959,,
tcp,262144,0.0473432,5537099.3088764595,,
tcp,262144,0.047036942,5573151.417879164,,
tcp,262144,0.042590222,6155027.790181512,,
tcp,262144,0.044359845,5909488.637753355,,
tcp,262144,0.047114889,5563931.181075265,,
tcp,262144,0.048159534,5443242.038014737,,
tcp,262144,0.050959506,5144162.896712539,,
tcp,262144,0.046556689,5630640.959025243,,
tcp,262144,0.052243829,5017702.664940581,,
tcp,262144,0.049955487,5247551.685363412,,
tcp,262144,0.05674582,4619617.7973989975,,
tcp,262144,0.048384601,5417922.119477642,,
tcp,262144,0.048107201,5449163.421501076,,
tcp,262144,0.04398154,5960318.806481083,,
tcp,262144,0.047932486,5469025.745921044,,
tcp,262144,0.05013833,5228415.066875981,,
tcp,262144,0.051339614,5106076.566917703,,
tcp,262144,0.051210447,5118955.513120204,,
tcp,262144,0.056492625,4640322.519974953,,
tcp,262144,0.046728989,5609879.5546379145,,
tcp,262144,0.046780093,5603751.151157395,,
tcp,262144,0.053184029,4928998.51570102,,
tcp,262144,0.048282931,5429330.709024272,,
tcp,1048576,0.184601419,5680216.358466887,,
tcp,1048576,0.185093788,5665106.38379717,,
tcp,1048576,0.179714138,5834688.42056266,,
tcp,1048576,0.188345033,5567314.323600984,,
tcp,1048576,0.193774593,5411318.293931342,,
tcp,1048576,0.18629672,5628526.363749185,,
tcp,1048576,0.190278397,5510746.445903683,,
tcp,1048576,0.193423068,5421152.765501579,,
tcp,1048576,0.188873423,5551739.272496798,,
tcp,1048576,0.195789957,5355616.886927454,,
tcp,1048576,0.184538917,5682140.206772754,,
tcp,1048576,0.255766488,4099739.603102342,,
tcp,1048576,0.21307162,4921237.281623897,,
tcp,1048576,0.201091164,5214431.003044968,,
tcp,1048576,0.1911937,5484364.809091513,,
tcp,1048576,0.17952408,5840865.470526294,,
tcp,1048576,0.176243482,5949587.400911654,,
tcp,1048576,0.187309517,5598092.4877404915,,
tcp,1048576,0.254386152,4121985.382286061,,
tcp,1048576,0.180993854,5793434.289763231,,
tcp,1048576,0.189499652,5533392.74733866,,
tcp,1048576,0.178191904,5884532.217580435,,
tcp,1048576,0.191297355,5481393.0908767665,,
tcp,1048576,0.177737753,5899568.225102969,,
tcp,1048576,0.171402818,6117612.372043964,,
tcp,1048576,0.16905085,6202725.392980869,,
tcp,1048576,0.177958153,5892261.648725922,,
tcp,1048576,0.179904555,5828512.791129719,,
tcp,1048576,0.174303977,6015789.30123895,,
tcp,1048576,0.173211138,6053744.65006979,,
tcp,1048576,0.175979611,5958508.4547095625,,
tcp,1048576,0.180938087,5795219.886457626,,
tcp,1048576,0.191747811,5468516.143842706,,
tcp,1048576,0.18046251,5810492.162610395,,
tcp,1048576,0.181570756,5775026.8991555,,
tcp,1048576,0.178615071,5870590.84168771,,
tcp,1048576,0.176459502,5942303.974086927,,
tcp,1048576,0.226774148,4623878.026872799,,
tcp,1048576,0.207527391,5052711.331006903,,
tcp,1048576,0.163307528,6420867.505875173,,
tcp,1048576,0.175904467,5961053.848621137,,
tcp,1048576,0.337267745,3109031.372092816,,
tcp,1048576,0.331693833,3161276.7428208413,,
tcp,1048576,0.207665355,5049354.525216784,,
tcp,1048576,0.198664916,5278113.625256308,,
tcp,1048576,0.486601129,2154898.4116722015,,
tcp,1048576,0.260005667,4032896.713747397,,
tcp,1048576,0.196661555,5331880.956600796,,
tcp,1048576,0.191087312,5487418.233189653,,
tcp,1048576,0.184971798,5668842.555122917,,
tcp,1048576,0.201699593,5198701.615624975,,
tcp,1048576,0.644419947,1627162.5434338083,,
tcp,1048576,0.631588716,1660219.6547159338,,
tcp,1048576,0.709408076,1478099.89126766,,
tcp,1048576,0.284141615,3690328.8523928463,,
tcp,1048576,0.175032426,5990752.821994252,,
tcp,1048576,0.178397162,5877761.665289272,,
tcp,1048576,0.24697192,4245729.635984528,,
tcp,1048576,0.171056745,6129989.203290405,,
tcp,1048576,0.18863828,5558659.673953771,,
tcp,1048576,0.178875624,5862039.648286565,,
tcp,1048576,0.17575627,5966080.185930209,,
tcp,1048576,0.191014913,5489498.089607276,,
tcp,1048576,0.172171437,6090301.726412377,,
tcp,4096,0.003412484,1200298.6680670152,,
tcp,4096,0.004210737,972751.3259555275,,
tcp,4096,0.003851993,1063345.649901233,,
tcp,4096,0.004025073,1017621.2953156378,,
tcp,4096,0.003929919,1042260.6674590495,,
tcp,4096,0.003694503,1108674.1572547106,,
tcp,4096,0.003703903,1105860.4936468368,,
tcp,4096,0.00362592,1129644.3385402877,,
tcp,4096,0.004083153,1003146.3430344148,,
tcp,4096,0.003775481,1084894.8782949776,,
tcp,4096,0.004015073,1020155.7979145086,,
tcp,4096,0.003877159,1056443.6485581324,,
tcp,4096,0.003874733,1057105.096015648,,
tcp,4096,0.004121877,993722.0348884743,,
tcp,4096,0.003336221,1227736.411946331,,
tcp,4096,0.003955478,1035525.9212666585,,
tcp,4096,0.004422807,926108.6907025335,,
tcp,4096,0.003521717,1163069.037063455,,
tcp,4096,0.003101834,1320509.0923627764,,
tcp,4096,0.003922225,1044305.2094155742,,
tcp,4096,0.003914786,1046289.6311573609,,
tcp,4096,0.004337438,944336.2648641894,,
tcp,4096,0.003303234,1239996.9242263795,,
tcp,4096,0.004118434,994552.7838979574,,
tcp,4096,0.00400297,1023240.2441187418,,
tcp,4096,0.003702586,1106253.8452854303,,
tcp,4096,0.003973729,1030769.8386075146,,
tcp,4096,0.00401135,1021102.621312027,,
tcp,4096,0.004350086,941590.5800483024,,
tcp,4096,0.003662983,1118214.3078469106,,
tcp,4096,0.003882949,1054868.3487730587,,
tcp,4096,0.00521021,786148.7348878452,,
tcp,4096,0.00369406,1108807.1119581165,,
tcp,4096,0.003953795,1035966.7104642501,,
tcp,4096,0.00395129,1036623.4824576279,,
tcp,4096,0.0050008,819068.9489681651,,
tcp,4096,0.003807206,1075854.5768209023,,
tcp,4096,0.004087753,1002017.4898043007,,
tcp,4096,0.003335632,1227953.2034708865,,
tcp,4096,0.004040979,1013615.7599433206,,
tcp,4096,0.004899792,835953.8527349732,,
tcp,4096,0.004288497,955113.178346633,,
tcp,4096,0.003701507,1106576.3214820342,,
tcp,4096,0.004029816,1016423.5786447817,,
tcp,4096,0.0050924,804335.873065745,,
tcp,4096,0.003616388,1132621.8315070176,,
tcp,4096,0.004139627,989461.1277779375,,
tcp,4096,0.003889889,1052986.3448545705,,
tcp,4096,0.003900585,1050098.895422097,,
tcp,4096,0.003476808,1178092.0890656027,,
tcp,4096,0.003907747,1048174.3060643384,,
tcp,4096,0.004052279,1010789.2373649495,,
tcp,4096,0.003754325,1091008.3703462007,,
tcp,4096,0.003944398,1038434.762414949,,
tcp,4096,0.003961107,1034054.369144787,,
tcp,4096,0.003896081,1051312.8448818184,,
tcp,4096,0.00403979,1013914.0895937661,,
tcp,4096,0.003980142,1029109.0116885278,,
tcp,4096,0.003988226,1027023.0423250839,,
tcp,4096,0.003544206,1155689.0316194938,,
tcp,4096,0.004392864,932421.3087407213,,
tcp,4096,0.003609724,1134712.7924461814,,
tcp,4096,0.00416567,983275.1994277032,,
tcp,4096,0.003829991,1069454.2102057158,,
tcp,4096,0.003553293,1152733.534780273,,
tcp,4096,0.004000436,1023888.3961648182,,
tcp,4096,0.004553998,899429.468348471,,
tcp,4096,0.003447647,1188056.665894159,,
tcp,4096,0.0038027,1077129.4080521734,,
tcp,4096,0.003670993,1115774.3967367958,,
tcp,4096,0.004103842,998089.1077190593,,
tcp,4096,0.003952172,1036392.1408278788,,
tcp,4096,0.003955556,1035505.5016285954,,
tcp,4096,0.004049508,1011480.9008896883,,
tcp,4096,0.00404679,1012160.2554123146,,
tcp,4096,0.003908743,1047907.2172307055,,
tcp,4096,0.003335043,1228170.0715702914,,
tcp,4096,0.004074325,1005319.8996152737,,
tcp,4096,0.003910765,1047365.4131608522,,
tcp,4096,0.003901522,1049846.7008516162,,
tcp,4096,0.004073332,1005564.9772716784,,
tcp,4096,0.003955345,1035560.7412248489,,
tcp,4096,0.003887552,1053619.3470852608,,
tcp,4096,0.003906086,1048620.0252631407,,
tcp,4096,0.004392565,932484.7782559848,,
tcp,4096,0.003586996,1141902.5836661095,,
tcp,4096,0.00472274,867293.1391522719,,
tcp,4096,0.003240654,1263942.4017497704,,
tcp,4096,0.003916365,1045867.7881147442,,
tcp,4096,0.003951377,1036600.6584540022,,
tcp,4096,0.004347915,942060.7348579721,,
tcp,4096,0.003410403,1201031.080491074,,
tcp,4096,0.003748896,1092588.3246694494,,
tcp,4096,0.003926948,1043049.2076798572,,
tcp,4096,0.004237657,966571.8579866186,,
tcp,4096,0.003254389,1258607.9906243538,,
tcp,4096,0.003892655,1052238.1253925662,,
tcp,4096,0.00456703,896862.9503200111,,
tcp,4096,0.004097685,999588.7922082834,,
tcp,4096,0.00387197,1057859.4358943896,,
tcp,4096,0.003856615,1062071.2723463452,,
tcp,4096,0.004166294,983127.9309621452,,
tcp,4096,0.003846396,1064892.9543395948,,
tcp,4096,0.004475361,915233.4303310951,,
tcp,4096,0.003519131,1163923.7073016036,,
tcp,4096,0.003915513,1046095.3647708488,,
tcp,4096,0.004054936,1010126.9169229798,,
tcp,4096,0.003996468,1024904.9911071475,,
tcp,4096,0.003975329,1030354.9718777994,,
tcp,4096,0.00421281,972272.6636140724,,
tcp,4096,0.003831198,1069117.28394095,,
tcp,4096,0.004138518,989726.2739947005,,
tcp,4096,0.00395273,1036245.8351569675,,
tcp,4096,0.003788378,1081201.5062910828,,
tcp,4096,0.004136703,990160.5215554512,,
tcp,4096,0.003992839,1025836.5038009296,,
tcp,4096,0.003693758,1108897.7675310618,,
tcp,4096,0.004030268,1016309.585367524,,
tcp,4096,0.003916537,1045821.8574214925,,
tcp,4096,0.004108557,996943.6958036606,,
tcp,4096,0.003888998,1053227.5923001247,,
tcp,4096,0.004390515,932920.1699572828,,
tcp,4096,0.003791229,1080388.4439584103,,
tcp,4096,0.003894616,1051708.3070577432,,
tcp,4096,0.003860496,1061003.5601642898,,
tcp,4096,0.003944669,1038363.42162042,,
tcp,4096,0.003303784,1239790.494778109,,
tcp,4096,0.003973846,1030739.4901563877,,
tcp,4096,0.004113631,995714.0054613551,,
tcp,4096,0.004062872,1008153.8379747134,,
tcp,4096,0.003931625,1041808.4125520617,,
tcp,4096,0.004022918,1018166.4155222651,,
tcp,4096,0.004367693,937794.8495922219,,
tcp,4096,0.004238447,966391.6996012926,,
tcp,4096,0.004285748,955725.8149569224,,
tcp,4096,0.003861568,1060709.0176840082,,
tcp,4096,0.004009765,1021506.2478723815,,
tcp,4096,0.004104899,997832.1025681752,,
tcp,4096,0.003964257,1033232.7091810647,,
tcp,4096,0.003750167,1092218.0265572174,,
tcp,4096,0.004819054,849959.3488680559,,
tcp,4096,0.003484303,1175557.9236363773,,
tcp,4096,0.004095883,1000028.5652690764,,
tcp,4096,0.003997128,1024735.7602758781,,
tcp,4096,0.00399677,1024827.548245208,,
tcp,4096,0.004060682,1008697.5537606736,,
tcp,4096,0.003903452,1049327.6207828354,,
tcp,4096,0.004227872,968808.8948766661,,
tcp,4096,0.003399116,1205019.18734165,,
tcp,4096,0.003965184,1032991.1550132352,,
tcp,4096,0.004046539,1012223.0380085303,,
tcp,4096,0.00367325,1115088.8178043966,,
tcp,4096,0.003585428,1142401.967073387,,
tcp,4096,0.003821706,1071772.6585980188,,
tcp,4096,0.003945899,1038039.7470893197,,
tcp,4096,0.003961068,1034064.5502677561,,
tcp,4096,0.004085652,1002532.7658841232,,
tcp,4096,0.003983374,1028274.0209681542,,
tcp,4096,0.003943796,1038593.274094299,,
tcp,4096,0.004424556,925742.6055857356,,
tcp,4096,0.003644154,1123992.015705154,,
tcp,4096,0.003813271,1074143.4322396703,,
tcp,4096,0.00375835,1089839.9563638298,,
tcp,4096,0.004254744,962690.1171962401,,
tcp,4096,0.003302581,1240242.1015563281,,
tcp,4096,0.003811902,1074529.1982847408,,
tcp,4096,0.003453653,1185990.6018352162,,
tcp,4096,0.004185046,978722.8145162561,,
tcp,4096,0.00413863,989699.4899278263,,
tcp,4096,0.004822816,849296.344708154,,
tcp,4096,0.003432872,1193170.0337210358,,
tcp,4096,0.003773265,1085532.0259775023,,
tcp,4096,0.003871009,1058122.0555157582,,
tcp,4096,0.004016433,1019810.3640718021,,
tcp,4096,0.004026169,1017344.2793881728,,
tcp,4096,0.003988342,1026993.1715986242,,
tcp,4096,0.003975025,1030433.770856787,,
tcp,4096,0.004356645,940173.0000952567,,
tcp,4096,0.003849665,1063988.6847297102,,
tcp,4096,0.003667296,1116899.2085722014,,
tcp,4096,0.003486279,1174891.625139583,,
tcp,4096,0.003878541,1056067.2170282588,,
tcp,4096,0.00403417,1015326.5727522637,,
tcp,4096,0.003460847,1183525.3046436321,,
tcp,4096,0.003275666,1250432.7364267297,,
tcp,4096,0.003468264,1180994.2957052866,,
tcp,4096,0.003268646,1253118.263648006,,
tcp,4096,0.004090085,1001446.1802138586,,
tcp,4096,0.004062851,1008159.0489043285,,
tcp,4096,0.003740241,1095116.598101566,,
tcp,4096,0.004269357,959395.0564452681,,
tcp,4096,0.003824743,1070921.6279368314,,
tcp,4096,0.004472382,915843.0563399997,,
tcp,4096,0.003632591,1127569.8255047156,,
tcp,4096,0.003977266,1029853.1704945054,,
tcp,4096,0.003923616,1043934.9824243757,,
tcp,4096,0.00394942,1037114.3104557124,,
tcp,4096,0.003813505,1074077.5218598114,,
tcp,4096,0.004212137,972428.0098201933,,
tcp,4096,0.003398948,1205078.747894937,,
tcp,4096,0.00463511,883689.9232164933,,
tcp,4096,0.004028398,1016781.3607295009,,
tcp,4096,0.004133416,990947.9229770243,,
tcp,4096,0.004411261,928532.6803378898,,
tcp,4096,0.004183291,979133.4143381373,,
tcp,4096,0.00354722,1154707.0663787418,,
tcp,4096,0.003802314,1077238.7551370033,,
tcp,4096,0.003916078,1045944.4372660606,,
tcp,4096,0.003566903,1148335.1243361537,,
tcp,4096,0.004126919,992507.9702315456,,
tcp,4096,0.003734781,1096717.5853149088,,
tcp,4096,0.003914086,1046476.7508940785,,
tcp,4096,0.004048312,1011779.7244876383,,
tcp,4096,0.003645975,1123430.632409712,,
tcp,4096,0.004007891,1021983.8812981689,,
tcp,4096,0.003937942,1040137.2087247603,,
tcp,4096,0.004292022,954328.7522757339,,
tcp,4096,0.004188228,977979.2313121445,,
tcp,4096,0.003578744,1144535.6247890322,,
tcp,4096,0.005096507,803687.7021850456,,
tcp,4096,0.00367823,1113579.0855927987,,
tcp,4096,0.004242235,965528.7837661045,,
tcp,4096,0.003867536,1059072.2361731087,,
tcp,4096,0.003630537,1128207.7554918183,,
tcp,4096,0.003577707,1144867.368960063,,
tcp,4096,0.004323173,947452.2532408489,,
tcp,4096,0.003420026,1197651.7137589012,,
tcp,4096,0.004085855,1002482.956443633,,
tcp,4096,0.004040228,1013804.1714477501,,
tcp,4096,0.003960048,1034330.8969992283,,
tcp,4096,0.004121537,993804.0104941434,,
tcp,4096,0.004039128,1014080.2668298702,,
tcp,4096,0.003758649,1089753.259748383,,
tcp,4096,0.003371599,1214853.8423460205,,
tcp,4096,0.004410502,928692.4708343857,,
tcp,4096,0.003569106,1147626.324351252,,
tcp,4096,0.003944231,1038478.7300743795,,
tcp,4096,0.004182814,979245.0728146172,,
tcp,4096,0.00336082,1218750.18596652,,
tcp,4096,0.003482839,1176052.065570645,,
tcp,4096,0.003679512,1113191.097080265,,
tcp,4096,0.004462721,917825.6942345264,,
tcp,4096,0.003717425,1101837.9657962164,,
tcp,4096,0.003723428,1100061.556178876,,
tcp,4096,0.003610851,1134358.6318017554,,
tcp,4096,0.00363698,1126209.1075562693,,
tcp,4096,0.004354903,940549.0776717644,,
tcp,4096,0.003552728,1152916.8571306332,,
tcp,4096,0.003705207,1105471.30025394,,
tcp,4096,0.004095115,1000216.1111470618,,
tcp,4096,0.00341905,1197993.5947119815,,
tcp,4096,0.003852079,1063321.9100646689,,
tcp,4096,0.003820841,1072015.2971557833,,
tcp,4096,0.003687214,1110865.8190167428,,
tcp,4096,0.003777518,1084309.8563660053,,
tcp,4096,0.00393589,1040679.4905345424,,
tcp,2048,0.00354695,577397.4823439857,,
tcp,2048,0.003363195,608944.768293245,,
tcp,2048,0.003578981,572229.9168394579,,
tcp,2048,0.003483902,587846.6156625531,,
tcp,2048,0.002582769,792947.4141899643,,
tcp,2048,0.003009874,680427.1540934936,,
tcp,2048,0.003377834,606305.6976749005,,
tcp,2048,0.003935505,520390.6487223368,,
tcp,2048,0.003522381,581424.8941270123,,
tcp,2048,0.003038994,673907.2206131371,,
tcp,2048,0.00330117,620386.105532281,,
tcp,2048,0.003217877,636444.4632283956,,
tcp,2048,0.003731112,548898.0228950512,,
tcp,2048,0.003185018,643010.4947601552,,
tcp,2048,0.004020993,509326.924966047,,
tcp,2048,0.002917587,701949.9332839089,,
tcp,2048,0.003527492,580582.4648220321,,
tcp,2048,0.003759416,544765.4635720017,,
tcp,2048,0.00299475,683863.4276650805,,
tcp,2048,0.00356637,574253.3724767761,,
tcp,2048,0.00378109,541642.7538090867,,
tcp,2048,0.003951846,518238.81801062083,,
tcp,2048,0.002965127,690695.5418772956,,
tcp,2048,0.003554571,576159.5421782263,,
tcp,2048,0.003807824,537839.9842009505,,
tcp,2048,0.003451595,593348.8720432149,,
tcp,2048,0.00370819,552291.0098997084,,
tcp,2048,0.003192081,641587.72913344,,
tcp,2048,0.004014708,510124.27304800256,,
tcp,2048,0.00364359,562083.0005571428,,
tcp,2048,0.003664726,558841.23396947,,
tcp,2048,0.003124926,655375.5192922968,,
tcp,2048,0.004012545,510399.26031982194,,
tcp,2048,0.003361425,609265.4157091115,,
tcp,2048,0.003369823,607747.0537770084,,
tcp,2048,0.002915829,702373.1501401488,,
tcp,2048,0.003073682,666301.8490526996,,
tcp,2048,0.003736722,548073.9535881984,,
tcp,2048,0.002881789,710669.6569387973,,
tcp,2048,0.003212422,637525.2068377068,,
tcp,2048,0.003373804,607029.9282353094,,
tcp,2048,0.003362516,609067.7338040919,,
tcp,2048,0.002954102,693273.2857565514,,
tcp,2048,0.003135492,653167.0308838293,,
tcp,2048,0.004475155,457637.780143928,,
tcp,2048,0.003278232,624726.986985668,,
tcp,2048,0.003055933,670171.7609646547,,
tcp,2048,0.003067576,667628.1207050779,,
tcp,2048,0.003006302,681235.6177123921,,
tcp,2048,0.003078494,665260.3513276296,,
tcp,2048,0.003677046,556968.8276948399,,
tcp,2048,0.003938596,519982.2474810821,,
tcp,2048,0.003001317,682367.1075064713,,
tcp,2048,0.002993937,684049.1299583125,,
tcp,2048,0.003039336,673831.3894877039,,
tcp,2048,0.002907037,704497.3971779513,,
tcp,2048,0.00304944,671598.7197649404,,
tcp,2048,0.003401805,602033.3323044678,,
tcp,2048,0.003185576,642897.8621134765,,
tcp,2048,0.002843227,720308.2975787723,,
tcp,2048,0.003065242,668136.4799255654,,
tcp,2048,0.00307398,666237.2559353021,,
tcp,2048,0.003842705,532957.9033519357,,
tcp,2048,0.003485695,587544.2343635918,,
tcp,2048,0.003434783,596253.0966293941,,
tcp,2048,0.002963364,691106.4587408095,,
tcp,2048,0.002855569,717195.0669026033,,
tcp,2048,0.003459908,591923.2534506698,,
tcp,2048,0.003523371,581261.5248294886,,
tcp,2048,0.003018245,678540.0124907023,,
tcp,2048,0.003411622,600300.9712095889,,
tcp,2048,0.003223097,635413.7030315873,,
tcp,2048,0.003233086,633450.5175550542,,
tcp,2048,0.003087217,663380.6434727458,,
tcp,2048,0.003003809,681801.0066552168,,
tcp,2048,0.004090043,500728.23195257364,,
tcp,2048,0.003771836,542971.6456388878,,
tcp,2048,0.003054211,670549.6116673014,,
tcp,2048,0.003270376,626227.6875808776,,
tcp,2048,0.003759192,544797.9246604057,,
tcp,2048,0.002989319,685105.871939395,,
tcp,2048,0.00300529,681465.0166872415,,
tcp,2048,0.002875714,712170.9599772439,,
tcp,2048,0.002946944,694957.2166963471,,
tcp,2048,0.003221441,635740.3410461344,,
tcp,2048,0.003775452,542451.6057944851,,
tcp,2048,0.003564018,574632.3391183771,,
tcp,2048,0.003577263,572504.7333673817,,
tcp,2048,0.003183996,643216.8884634277,,
tcp,2048,0.002901753,705780.2645504286,,
tcp,2048,0.002970979,689335.0643003535,,
tcp,2048,0.003062593,668714.3867957642,,
tcp,2048,0.003463213,591358.3715468843,,
tcp,2048,0.004064649,503856.5445626424,,
tcp,2048,0.004022067,509190.92098664696,,
tcp,2048,0.004001464,511812.6765603789,,
tcp,2048,0.003972985,515481.43272627506,,
tcp,2048,0.00377053,543159.7149472355,,
tcp,2048,0.002957602,692452.8722931618,,
tcp,2048,0.003031726,675522.7880092065,,
tcp,2048,0.002886565,709493.810116869,,
tcp,2048,0.003016095,679023.7044920668,,
tcp,2048,0.003005366,681447.7837308334,,
tcp,2048,0.003233071,633453.4564814691,,
tcp,2048,0.003572889,573205.6047640998,,
tcp,2048,0.00283465,722487.7850881061,,
tcp,2048,0.003790121,540352.1417917792,,
tcp,2048,0.003170852,645883.1884931873,,
tcp,2048,0.003055269,670317.4090399242,,
tcp,2048,0.003966973,516262.65164900286,,
tcp,2048,0.00342332,598249.6523842352,,
tcp,2048,0.003367421,608180.5631074938,,
tcp,2048,0.002984906,686118.7588486874,,
tcp,2048,0.003383801,605236.5372549981,,
tcp,2048,0.003874036,528647.6429232976,,
tcp,2048,0.003785496,541012.327050405,,
tcp,2048,0.003568222,573955.3200445488,,
tcp,2048,0.003285194,623403.0623457853,,
tcp,2048,0.002868726,713905.754679952,,
tcp,2048,0.003186989,642612.8235773641,,
tcp,2048,0.003774892,542532.0777389128,,
tcp,2048,0.002960549,691763.588442549,,
tcp,2048,0.003031493,675574.7085676925,,
tcp,2048,0.003958271,517397.62133517384,,
tcp,2048,0.002980081,687229.6424157599,,
tcp,2048,0.003224958,635047.030069849,,
tcp,2048,0.003344961,612264.2386562952,,
tcp,2048,0.003491109,586633.0727571095,,
tcp,2048,0.003149122,650339.9995300277,,
tcp,2048,0.004404291,465001.0637353435,,
tcp,2048,0.003369829,607745.9716798686,,
tcp,2048,0.003617727,566101.3116799581,,
tcp,2048,0.003475474,589272.139570027,,
tcp,2048,0.003877621,528158.8891745738,,
tcp,2048,0.002961197,691612.2095220278,,
tcp,2048,0.002992975,684268.9965669609,,
tcp,2048,0.004707575,435043.5202837979,,
tcp,2048,0.003353946,610624.0231655489,,
tcp,2048,0.003304325,619793.7551542297,,
tcp,2048,0.003703432,553000.5681216774,,
tcp,2048,0.003914495,523183.7056887287,,
tcp,2048,0.003604054,568248.9774015595,,
tcp,2048,0.003564578,574542.063604724,,
tcp,2048,0.003409524,600670.3575044493,,
tcp,2048,0.003355638,610316.1306434126,,
tcp,2048,0.003023947,677260.5472251994,,
tcp,2048,0.003263448,627557.1113742276,,
tcp,2048,0.003307509,619197.1057372784,,
tcp,2048,0.004148303,493695.8558716661,,
tcp,2048,0.002764457,740832.6481475385,,
tcp,2048,0.002996331,683502.5903346459,,
tcp,2048,0.003015686,679115.7965384991,,
tcp,2048,0.002896528,707053.4101517402,,
tcp,2048,0.003234123,633247.4058655159,,
tcp,2048,0.003389042,604300.5663547397,,
tcp,2048,0.00339139,603882.1840012502,,
tcp,2048,0.003227518,634543.3240031505,,
tcp,2048,0.003990913,513165.7843706441,,
tcp,2048,0.002899028,706443.6769841478,,
tcp,2048,0.002903905,705257.2312110761,,
tcp,2048,0.003072832,666486.1599983338,,
tcp,2048,0.003199723,640055.4047959776,,
tcp,2048,0.002765947,740433.5657913908,,
tcp,2048,0.003089851,662815.1325096259,,
tcp,2048,0.003850981,531812.543349344,,
tcp,2048,0.003725539,549719.1144690742,,
tcp,2048,0.003260496,628125.2913667123,,
tcp,2048,0.004324146,473619.5308854049,,
tcp,2048,0.00292712,699663.8333925497,,
tcp,2048,0.003053988,670598.5747160761,,
tcp,2048,0.003579608,572129.6857086027,,
tcp,2048,0.00366975,558076.1632263778,,
tcp,2048,0.003866769,529641.1551866687,,
tcp,2048,0.002923105,700624.8492613162,,
tcp,2048,0.003027747,676410.54553105,,
tcp,2048,0.003039782,673732.5242402251,,
tcp,2048,0.002985729,685929.6339352969,,
tcp,2048,0.004062702,504098.01161886845,,
tcp,2048,0.003269516,626392.4079282683,,
tcp,2048,0.003474355,589461.9289047895,,
tcp,2048,0.003050823,671294.2704312903,,
tcp,2048,0.002896764,706995.8063549533,,
tcp,2048,0.00338695,604673.8215798875,,
tcp,2048,0.003819823,536150.4970256475,,
tcp,2048,0.002899403,706352.3076992057,,
tcp,2048,0.003958891,517316.5919445623,,
tcp,2048,0.004483531,456782.834779106,,
tcp,2048,0.003179401,644146.4917448286,,
tcp,2048,0.003029491,676021.1533884736,,
tcp,2048,0.003495368,585918.2781326601,,
tcp,2048,0.003400897,602194.068212004,,
tcp,2048,0.003268317,626622.203415397,,
tcp,2048,0.003826136,535265.866137534,,
tcp,2048,0.003630149,564164.1706717823,,
tcp,2048,0.004201645,487428.13826489385,,
tcp,2048,0.003262166,627803.7353096072,,
tcp,2048,0.004062456,504128.53702292405,,
tcp,2048,0.003450309,593570.0251774552,,
tcp,2048,0.003422733,598352.2524251819,,
tcp,2048,0.003139188,652398.0086570159,,
tcp,2048,0.003755404,545347.451299514,,
tcp,2048,0.003680914,556383.5503899304,,
tcp,2048,0.003536386,579122.3016944417,,
tcp,2048,0.003837034,533745.5962079043,,
tcp,2048,0.004029734,508222.1307907668,,
tcp,2048,0.00403825,507150.3745434284,,
tcp,2048,0.004067502,503503.1328810656,,
tcp,2048,0.003809648,537582.4748113211,,
tcp,2048,0.004104995,498904.38356197753,,
tcp,2048,0.003343826,612472.0604481214,,
tcp,2048,0.003632736,563762.409379597,,
tcp,2048,0.003525939,580838.1823962354,,
tcp,2048,0.003414213,599845.4109336471,,
tcp,2048,0.003491943,586492.9639458605,,
tcp,2048,0.003217254,636567.7064975286,,
tcp,2048,0.002999263,682834.4163216098,,
tcp,2048,0.003213803,637251.2565331478,,
tcp,2048,0.003664406,558890.0356565294,,
tcp,2048,0.003183541,643308.8187021936,,
tcp,2048,0.003494378,586084.2759426713,,
tcp,2048,0.003084451,663975.5340577626,,
tcp,2048,0.004613931,443873.1311759972,,
tcp,2048,0.003860249,530535.7245089631,,
tcp,2048,0.00345084,593478.6892466762,,
tcp,2048,0.003407439,601037.9055942014,,
tcp,2048,0.00412527,496452.3534217154,,
tcp,2048,0.003791388,540171.5677741239,,
tcp,2048,0.003153456,649446.1949048917,,
tcp,2048,0.002954763,693118.1959432956,,
tcp,2048,0.003047548,672015.6663652221,,
tcp,2048,0.003129156,654489.581216149,,
tcp,2048,0.004457628,459437.1715181258,,
tcp,2048,0.003464155,591197.5647740936,,
tcp,2048,0.003812861,537129.4678720258,,
tcp,2048,0.002897113,706910.6382802465,,
tcp,2048,0.003171206,645811.0889043474,,
tcp,2048,0.003284794,623478.9761549735,,
tcp,2048,0.003507534,583886.0008199493,,
