Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
udp,1,0.001216481,822.0432542719533,,
udp,1,0.001251382,799.1164968011366,,
udp,1,0.001230885,812.423581406874,,
udp,1,0.001200583,832.9286688217308,,
udp,1,0.0012165,822.0304151253597,,
udp,1,0.001136067,880.2297751805131,,
udp,1,0.001119623,893.1577861476587,,
udp,1,0.001172343,852.9926821757797,,
udp,1,0.00117522,850.9045114957199,,
udp,1,0.001176714,849.8241713789417,,
udp,1,0.001152055,868.0141139094923,,
udp,1,0.001179863,847.5560298102407,,
udp,1,0.001176465,850.0040375191782,,
udp,1,0.001185877,843.2577746258677,,
udp,1,0.001181751,846.2019494800512,,
udp,1,0.001184867,843.976581337821,,
udp,1,0.001184169,844.4740573347216,,
udp,1,0.001249685,800.2016508160057,,
udp,1,0.001198897,834.1000102594302,,
udp,1,0.001093778,914.2623091705996,,
udp,1,0.001218601,820.6131457302267,,
udp,1,0.001166598,857.1933090919065,,
udp,1,0.001186833,842.5785262121967,,
udp,1,0.001159109,862.7316326592236,,
udp,1,0.001181585,846.3208317641134,,
udp,1,0.001173838,851.9063107515689,,
udp,1,0.001282013,780.023291495484,,
udp,1,0.001242581,804.7765095394184,,
udp,1,0.001134545,881.410609539507,,
udp,1,0.001204349,830.3241004061116,,
udp,1,0.00120531,829.6620786353718,,
udp,1,0.001183592,844.8857376528398,,
udp,1,0.001137997,878.7369386738278,,
udp,1,0.001202898,831.3256818117579,,
udp,1,0.001160293,861.8512737730902,,
udp,1,0.001177095,849.5491018142121,,
udp,1,0.001178108,848.8186142526831,,
udp,1,0.001179202,848.0311261344536,,
udp,1,0.001142322,875.4099106906808,,
udp,1,0.001247639,801.5138994532873,,
udp,1,0.001202617,831.5199269592896,,
udp,1,0.001199849,833.4382076411282,,
udp,1,0.001201452,832.3262186088167,,
udp,1,0.001207253,828.3267881711622,,
udp,1,0.001172915,852.5766999313676,,
udp,1,0.001165624,857.909583193208,,
udp,1,0.001136112,880.1949103609503,,
udp,1,0.001159744,862.2592572153854,,
udp,1,0.001176635,849.8812290982335,,
udp,1,0.001183862,844.6930469936531,,
udp,1,0.001200664,832.8724772292666,,
udp,1,0.001099278,909.6879952114024,,
udp,1,0.001129774,885.132778768143,,
udp,1,0.0011369,879.5848359574281,,
udp,1,0.001200073,833.2826419726133,,
udp,1,0.001154381,866.265123906232,,
udp,1,0.001177352,849.3636567483642,,
udp,1,0.001205174,829.7557033258267,,
udp,1,0.001194524,837.1535440058132,,
udp,1,0.001209749,826.6177529388327,,
udp,1,0.001175783,850.4970730143233,,
udp,1,0.001156001,865.0511548000391,,
udp,1,0.001204652,830.1152532017545,,
udp,1,0.001184541,844.208853893618,,
udp,1,0.001140666,876.6808162950416,,
udp,1,0.001147959,871.1112504889112,,
udp,1,0.001149994,869.5697542769788,,
udp,1,0.001153099,867.2282258505123,,
udp,1,0.001181743,846.2076779807453,,
udp,1,0.001183212,845.1570808950553,,
udp,1,0.001215703,822.5693281994039,,
udp,1,0.001215291,822.8481902688327,,
udp,1,0.001229535,813.3156030531868,,
udp,1,0.001234103,810.3051366052914,,
udp,1,0.001227048,814.9640437863882,,
udp,1,0.001151332,868.5591992579031,,
udp,1,0.001158429,863.2380577488996,,
udp,1,0.001253257,797.920937206016,,
udp,1,0.001147673,871.3283313278259,,
udp,1,0.001173853,851.8954247252424,,
udp,1,0.001150908,868.8791806121775,,
udp,1,0.001177015,849.6068444327387,,
udp,1,0.001174126,851.69734764412,,
udp,1,0.001168609,855.7182085710448,,
udp,1,0.001208088,827.7542695565224,,
udp,1,0.001173357,852.2555368911592,,
udp,1,0.001182697,845.5251006809015,,
udp,1,0.001156378,864.7691325846739,,
udp,1,0.001173262,852.3245447308444,,
udp,1,0.001146498,872.2213209268573,,
udp,1,0.001130357,884.6762571470783,,
udp,1,0.001116082,895.9915131683873,,
udp,1,0.001179624,847.7277505374594,,
udp,1,0.001152724,867.5103493984684,,
udp,1,0.001170366,854.4335703532058,,
udp,1,0.001217009,821.6866103701781,,
udp,1,0.001177519,849.2431969250603,,
udp,1,0.001094616,913.5623816936715,,
udp,1,0.001097813,910.9019477816349,,
udp,1,0.001106451,903.7905881055735,,
udp,1,0.001135848,880.3994900726153,,
udp,1,0.00111152,899.6689218367641,,
udp,1,0.001117384,894.9474844816107,,
udp,1,0.001156278,864.8439216174658,,
udp,1,0.001215485,822.7168578797763,,
udp,1,0.001220939,819.0417375479036,,
udp,1,0.001196164,836.0057650957561,,
udp,1,0.001195898,836.1917153469611,,
udp,1,0.001148998,870.3235340705554,,
udp,1,0.00119908,833.9727124128499,,
udp,1,0.00119863,834.2858096326639,,
udp,1,0.001134244,881.644513878848,,
udp,1,0.001143219,874.7230408172012,,
udp,1,0.001113414,898.1385181073706,,
udp,1,0.001138425,878.4065704811472,,
udp,1,0.001135245,880.8671255984391,,
udp,1,0.00117846,848.5650764557133,,
udp,1,0.001135465,880.6964547564214,,
udp,1,0.001182528,845.6459381934297,,
udp,1,0.001223637,817.2358305608607,,
udp,1,0.001179626,847.7263132552182,,
udp,1,0.00118894,841.085336518243,,
udp,1,0.001097191,911.4183401066906,,
udp,1,0.001215244,822.8800142193666,,
udp,1,0.00116933,855.1905792205794,,
udp,1,0.001220556,819.2987458174799,,
udp,1,0.001182643,845.5637077292133,,
udp,1,0.001185892,843.2471085056649,,
udp,1,0.001199053,833.9914916188025,,
udp,1,0.001118901,893.7341194618648,,
udp,1,0.001222292,818.1351101046231,,
udp,1,0.001244881,803.2896316997368,,
udp,1,0.001227571,814.616832753462,,
udp,1,0.001225374,816.0773771925959,,
udp,1,0.001203896,830.636533388266,,
udp,1,0.001202508,831.595299158093,,
udp,1,0.001137811,878.8805873734741,,
udp,1,0.001198824,834.1508011184294,,
udp,1,0.001179328,847.9405220600205,,
udp,1,0.001202097,831.8796236909334,,
udp,1,0.001152086,867.9907576344126,,
udp,1,0.001192454,838.6067722528501,,
udp,1,0.001201636,832.1987690115808,,
udp,1,0.001177833,849.0167960992771,,
udp,1,0.001125792,888.2635513487394,,
udp,1,0.001171191,853.8316978187162,,
udp,1,0.00116328,859.6382642184169,,
udp,1,0.001111159,899.9612116717769,,
udp,1,0.001086729,920.1926147181127,,
udp,1,0.001088286,918.8761042593584,,
udp,1,0.001091883,915.8490424340337,,
udp,1,0.001210098,826.3793510938784,,
udp,1,0.001170436,854.3824694387391,,
udp,1,0.001161411,861.0216366127064,,
udp,1,0.001139399,877.6556763697354,,
udp,1,0.001194546,837.1381261165329,,
udp,1,0.001202463,831.6264201060657,,
udp,1,0.001204794,830.0174137653408,,
udp,1,0.001203803,830.7007043511272,,
udp,1,0.00117634,850.0943604740127,,
udp,1,0.001218803,820.4771402761561,,
udp,1,0.001132374,883.1004597420994,,
udp,1,0.001172311,853.0159658998336,,
udp,1,0.001201268,832.4537072493399,,
udp,1,0.001158194,863.413210567487,,
udp,1,0.001191348,839.3853013561109,,
udp,1,0.001156345,864.7938115354847,,
udp,1,0.001221335,818.7761752508525,,
udp,1,0.001217775,821.1697563178749,,
udp,1,0.001266346,789.6735963156989,,
udp,1,0.001178836,848.2944192406748,,
udp,1,0.001238947,807.1370284604587,,
udp,1,0.001229133,813.5816058961885,,
udp,1,0.001244969,803.2328515810433,,
udp,1,0.001166419,857.3248549620678,,
udp,1,0.001139349,877.6941920342231,,
udp,1,0.0011569,864.3789437289307,,
udp,1,0.001178274,848.6990292580504,,
udp,1,0.001144311,873.8883048402051,,
udp,1,0.001148625,870.6061595385788,,
udp,1,0.001164687,858.5997783095372,,
udp,1,0.001138454,878.3841947061542,,
udp,1,0.001141801,875.8093573223355,,
udp,1,0.001141913,875.7234570409479,,
udp,1,0.00116674,857.0889829782127,,
udp,1,0.00117751,849.2496879007397,,
udp,1,0.001235467,809.410530592885,,
udp,1,0.001112922,898.5355667333381,,
udp,1,0.001176194,850.1998819922563,,
udp,1,0.001180521,847.0836181652,,
udp,1,0.001182384,845.7489275903598,,
udp,1,0.001177516,849.2453605725952,,
udp,1,0.001180359,847.1998773254578,,
udp,1,0.001187767,841.9159649998695,,
udp,1,0.00118145,846.4175377713827,,
udp,1,0.001156268,864.8514012322403,,
udp,1,0.001174436,851.4725366048043,,
udp,1,0.001187403,842.1740554807424,,
udp,1,0.001174704,851.2782794644438,,
udp,1,0.001204989,829.8830943684962,,
udp,1,0.001217264,821.5144783711668,,
udp,1,0.001202113,831.8685514589725,,
udp,1,0.001208811,827.2591827837438,,
udp,1,0.001188846,841.1518396831887,,
udp,1,0.001217178,821.5725226712938,,
udp,1,0.001196272,835.9302901012479,,
udp,1,0.001201644,832.1932286101375,,
udp,1,0.001211503,825.420985338047,,
udp,1,0.001199317,833.80790900154,,
udp,1,0.001155117,865.7131701810293,,
udp,1,0.001169384,855.1510880942444,,
udp,1,0.001148909,870.3909535045856,,
udp,1,0.001142907,874.9618297901753,,
udp,1,0.001165705,857.8499706186385,,
udp,1,0.001246739,802.0924989111595,,
udp,1,0.001100438,908.7290696977021,,
udp,1,0.001125337,888.6226970232029,,
udp,1,0.001111394,899.7709183241947,,
udp,1,0.001110969,900.1151247244522,,
udp,1,0.001157871,863.6540685447688,,
udp,1,0.001283106,779.3588370719177,,
udp,1,0.00121051,826.098090887312,,
udp,1,0.001190721,839.8272979144568,,
udp,1,0.0011895,840.6893652795292,,
udp,1,0.001165852,857.7418059925274,,
udp,1,0.001223346,817.4302282428683,,
udp,1,0.001211314,825.5497748725763,,
udp,1,0.001240992,805.8069673293624,,
udp,1,0.001238106,807.6852870432741,,
udp,1,0.001245267,803.0406330529919,,
udp,1,0.001090362,917.1266056594047,,
udp,1,0.001152326,867.809977384872,,
udp,1,0.001096296,912.1624086925428,,
udp,1,0.001225792,815.7990915261316,,
udp,1,0.001201081,832.5833145308269,,
udp,1,0.001183101,845.2363745783327,,
udp,1,0.001160418,861.7584353224441,,
udp,1,0.001122521,890.8519306097614,,
udp,1,0.001184674,844.1140769528157,,
udp,1,0.001181809,846.1604201694182,,
udp,1,0.00118406,844.5517963616709,,
udp,1,0.001136979,879.5237203149751,,
udp,1,0.001141479,876.05641452887,,
udp,1,0.001113805,897.8232275847208,,
udp,1,0.00114663,872.1209108430793,,
udp,1,0.001142714,875.1096074783367,,
udp,1,0.00117691,849.6826435326406,,
udp,1,0.001191658,839.166942193146,,
udp,1,0.001247127,801.8429558497251,,
udp,1,0.001117389,894.9434798445303,,
udp,1,0.001169645,854.9602657216506,,
udp,1,0.001154806,865.9463147922681,,
udp,1,0.001151086,868.7448201090101,,
udp,1,0.001218085,820.9607703895869,,
udp,1,0.001231288,812.1576755397599,,
udp,1,0.00115443,866.2283551189765,,
udp,1,0.001244034,803.8365510910473,,
udp,1,0.001256296,795.9907537714041,,
udp,1,0.001164553,858.6985736157993,,
udp,1,0.001202931,831.3028760585603,,
udp,1,0.001180626,847.0082820469819,,
udp,1,0.001089511,917.8429589054172,,
udp,1,0.00111954,893.224002715401,,
udp,1,0.001178081,848.8380680106036,,
udp,1,0.001158994,862.8172363273667,,
udp,1,0.00118369,844.8157879174446,,
udp,1,0.001196508,835.7654106784075,,
udp,1,0.00119875,834.2022940563087,,
udp,1,0.001200803,832.7760673482661,,
udp,1,0.001193243,838.0522659676193,,
udp,1,0.001200421,833.041074756273,,
udp,1,0.001198511,834.3686457612821,,
udp,1,0.001104219,905.6174545085712,,
udp,1,0.001181036,846.7142407174717,,
udp,1,0.001148934,870.3720144063976,,
udp,1,0.001157999,863.55860410933,,
udp,1,0.00114454,873.7134569346637,,
udp,1,0.001143294,874.6656590518274,,
udp,1,0.001195896,836.1931137824695,,
udp,1,0.001152425,867.7354274681649,,
udp,1,0.001108502,902.1183543196133,,
udp,1,0.001228882,813.7477805029288,,
udp,1,0.001128877,885.8361008329517,,
udp,1,0.001232869,811.116185093469,,
udp,1,0.001174458,851.4565867830097,,
udp,1,0.001195144,836.7192572610497,,
udp,1,0.001132512,882.992851289876,,
udp,1,0.001097239,911.37846904822,,
udp,1,0.001151281,868.5976751114628,,
udp,1,0.001175552,850.6641986062717,,
udp,1,0.001174674,851.3000202609405,,
udp,1,0.001173013,852.5054709538598,,
udp,1,0.001130309,884.7138260422593,,
udp,1,0.001174921,851.1210540964031,,
udp,1,0.001124181,889.5364714400973,,
udp,1,0.001120236,892.6690447370019,,
udp,1,0.001096404,912.0725571960701,,
udp,1,0.001116587,895.5862821257994,,
udp,1,0.001108831,901.850687796427,,
udp,1,0.001107461,902.9663347061432,,
udp,1,0.001103729,906.0195029758212,,
udp,1,0.001122146,891.1496365000633,,
udp,1,0.001200848,832.7448602987222,,
udp,1,0.001174129,851.6951714845642,,
udp,1,0.001138107,878.652007236578,,
udp,1,0.001104417,905.4550953127307,,
udp,1,0.0010556,947.32853353543,,
udp,1,0.001114379,897.3607722327862,,
udp,1,0.00112389,889.7667921237844,,
udp,1,0.001156073,864.9972795835556,,
udp,1,0.001179976,847.4748638955369,,
udp,1,0.001176311,850.1153181429061,,
udp,1,0.001155287,865.5857808492608,,
udp,1,0.001123337,890.2048094205034,,
udp,1,0.00113425,881.6398501212254,,
udp,1,0.001091833,915.8909833280364,,
udp,1,0.001198508,834.3707342796209,,
udp,1,0.00113007,884.9009353402887,,
udp,1,0.001123854,889.7952936947325,,
udp,1,0.001083058,923.3115862677714,,
udp,1,0.001117431,894.9098423079367,,
udp,1,0.001092258,915.5346081237217,,
udp,1,0.001089402,917.934793584003,,
udp,1,0.001097393,911.2505729487979,,
udp,1,0.001075517,929.7853962326956,,
udp,1,0.001078438,927.2670287953504,,
udp,1,0.001106704,903.5839754803452,,
udp,1,0.001100787,908.4409608761731,,
udp,1,0.001101439,907.9032066233354,,
udp,1,0.001097865,910.8588032226185,,
udp,1,0.001228129,814.2467118682158,,
udp,1,0.001118012,894.4447823458066,,
udp,1,0.001150453,869.2228191851383,,
udp,1,0.001166645,857.1587758058364,,
udp,1,0.001226067,815.6161123331759,,
udp,1,0.001190575,839.9302857862798,,
udp,1,0.001192178,838.8009173126833,,
udp,1,0.001195327,836.5911587373163,,
udp,1,0.001195563,836.4260185368735,,
udp,1,0.001195767,836.2833227543493,,
udp,1,0.001136201,880.1259636279143,,
udp,1,0.001138855,878.0749085704501,,
udp,1,0.00114251,875.2658620055842,,
udp,1,0.001180759,846.9128755317554,,
udp,1,0.001182977,845.3249725058052,,
udp,1,0.001127979,886.5413274537912,,
udp,1,0.001113187,898.3216656320994,,
udp,1,0.001094568,913.6024440692584,,
udp,1,0.001156436,864.7257608721969,,
udp,1,0.00107051,934.1341977188443,,
udp,1,0.001091027,916.5676009851268,,
udp,1,0.001102137,907.3282178168413,,
udp,1,0.001091986,915.7626562977913,,
udp,1,0.001081767,924.4134827555287,,
udp,1,0.001063658,940.1518157152016,,
udp,1,0.001294434,772.5384221984281,,
udp,1,0.001134364,881.5512481002571,,
udp,1,0.001197096,835.3548921723906,,
udp,1,0.001230542,812.6500355128065,,
udp,1,0.001203906,830.62963387507,,
udp,1,0.001143333,874.6358235089864,,
udp,1,0.001121564,891.6120702875627,,
udp,1,0.001141061,876.3773365315263,,
udp,1,0.001100543,908.6423701754497,,
udp,1,0.001129529,885.3247681113102,,
udp,1,0.001127363,887.0257405999665,,
udp,1,0.001143942,874.1701939433992,,
udp,1,0.001162853,859.9539236687699,,
udp,1,0.001190251,840.1589244621513,,
udp,1,0.001129351,885.4643064910732,,
udp,1,0.001136294,880.0539297048124,,
udp,1,0.001192542,838.5448898235869,,
udp,1,0.001192491,838.5807523914227,,
udp,1,0.001199567,833.6341363175213,,
udp,1,0.001176981,849.6313874225668,,
udp,1,0.001180987,846.7493715002789,,
udp,1,0.001175758,850.5151570306134,,
udp,1,0.001152673,867.5487323811698,,
udp,1,0.001174523,851.4094658001588,,
udp,1,0.001183008,845.3028212826964,,
udp,1,0.001180531,847.0764427194202,,
udp,1,0.001208625,827.3864929155031,,
udp,1,0.00118122,846.5823470648991,,
udp,1,0.001183357,845.0535214647821,,
udp,1,0.001164361,858.8401707030723,,
udp,1,0.001174156,851.6755865489764,,
udp,1,0.001195595,836.4036316645687,,
udp,1,0.001195944,836.1595526211929,,
udp,1,0.001106184,904.008736340428,,
udp,1,0.00114776,871.2622847982157,,
udp,1,0.001192586,838.5139520336479,,
udp,1,0.001179982,847.4705546355792,,
udp,1,0.001191883,839.0085268436584,,
udp,1,0.001244238,803.7047574499413,,
udp,1,0.001133679,882.0839055852671,,
udp,1,0.001163523,859.4587300809695,,
udp,1,0.001221607,818.5938685682056,,
udp,1,0.001217585,821.2978970667345,,
udp,1,0.001236606,808.6650072860717,,
udp,1,0.001221626,818.5811369437127,,
udp,1,0.00124098,805.8147593031314,,
udp,1,0.001219135,820.2537044707927,,
udp,1,0.001201319,832.4183668118127,,
udp,1,0.001259599,793.9034565762596,,
udp,1,0.001130757,884.3633070588994,,
udp,1,0.001191791,839.0732938912947,,
udp,1,0.001196711,835.6236384557341,,
udp,1,0.001163671,859.3494209273927,,
udp,1,0.001137737,878.9377509916616,,
udp,1,0.001178883,848.2605992282525,,
udp,1,0.001184678,844.1112268481394,,
udp,1,0.001227881,814.4111685090005,,
udp,1,0.001173282,852.31001583592,,
udp,1,0.001165869,857.729298917803,,
udp,1,0.001175028,851.0435496005201,,
udp,1,0.001179389,847.8966651376263,,
udp,1,0.001146772,872.012919743419,,
udp,1,0.001211903,825.1485473672398,,
udp,1,0.001202327,831.7204886856904,,
udp,1,0.001198192,834.5907834470602,,
udp,1,0.001202303,831.7370912324097,,
udp,1,0.001177647,849.1508915659787,,
udp,1,0.001183707,844.8036549585328,,
udp,1,0.001150486,869.1978868060976,,
udp,1,0.001218272,820.8347561135772,,
udp,1,0.001209965,826.4701871541739,,
udp,1,0.001213624,823.978431540576,,
udp,1,0.001254785,796.9492781631913,,
udp,1,0.001140934,876.4748881179806,,
udp,1,0.001207097,828.4338375457813,,
udp,1,0.001220534,819.3135135932306,,
udp,1,0.00115349,866.9342603750357,,
udp,1,0.001171541,853.576614049359,,
udp,1,0.001194226,837.3624422847936,,
udp,1,0.001228966,813.6921607269852,,
udp,1,0.001198112,834.6465105098688,,
udp,1,0.00120087,832.729604370165,,
udp,1,0.001244781,803.3541643068139,,
udp,1,0.001198735,834.2127325889375,,
udp,1,0.001177895,848.9721070214238,,
udp,1,0.001176443,850.019932967428,,
udp,1,0.00118988,840.4208827780953,,
udp,1,0.001177452,849.2915210131707,,
udp,1,0.001126571,887.6493359051493,,
udp,1,0.001172146,853.1360427796537,,
udp,1,0.001200453,833.0188687103952,,
udp,1,0.001122211,891.0980198910901,,
udp,1,0.001211602,825.35354018894,,
udp,1,0.001222362,818.0882586336944,,
udp,1,0.001196697,835.6334143062112,,
udp,1,0.00116971,854.9127561532346,,
udp,1,0.001176482,849.9917550799757,,
udp,1,0.001195373,836.558965276947,,
udp,1,0.001228831,813.7815533625046,,
udp,1,0.001227182,814.875055207785,,
udp,1,0.001223263,817.4856919566765,,
udp,1,0.001149596,869.8708067877759,,
udp,1,0.001240946,805.8368373805146,,
udp,1,0.001131043,884.1396834603105,,
udp,1,0.001204775,830.0305036210082,,
udp,1,0.001173699,852.0072011648642,,
udp,1,0.001203944,830.6034167702153,,
udp,1,0.001185568,843.47755674917,,
udp,1,0.001205377,829.6159624748108,,
udp,1,0.001201232,832.4786552472794,,
udp,1,0.001206455,828.8746782930156,,
udp,1,0.001207433,828.2033040342611,,
udp,1,0.001199685,833.5521407702855,,
udp,1,0.00120221,831.8014323620665,,
udp,1,0.001206084,829.1296460279715,,
udp,1,0.001188319,841.5248767376437,,
udp,1,0.001145113,873.2762618187027,,
udp,1,0.001151477,868.4498257455425,,
udp,1,0.001148545,870.6668001689094,,
udp,1,0.001195935,836.1658451337238,,
udp,1,0.001144588,873.6768164614691,,
udp,1,0.001155199,865.6517188813356,,
udp,1,0.001117953,894.4919866935371,,
udp,1,0.001224914,816.383844090279,,
udp,1,0.001177576,849.2020897165023,,
udp,1,0.001201034,832.6158959696396,,
udp,1,0.001159206,862.6594410311885,,
udp,1,0.001191053,839.5932003025894,,
udp,1,0.00115587,865.149194978674,,
udp,1,0.001129319,885.4893967072192,,
udp,1,0.001203915,830.6234244111918,,
udp,1,0.001124614,889.1939812237799,,
udp,1,0.001197686,834.9433824892334,,
udp,1,0.001189295,840.8342757684175,,
udp,1,0.001185439,843.5693443525985,,
udp,1,0.001198953,834.0610516008551,,
udp,1,0.001181932,846.0723628770522,,
udp,1,0.001175838,850.457290885309,,
udp,1,0.00119357,837.8226664544184,,
udp,1,0.001161103,861.250035526564,,
udp,1,0.001120391,892.5455488307206,,
udp,1,0.001091823,915.8993719678007,,
udp,1,0.001079768,926.1248712686429,,
udp,1,0.001172053,853.2037373736513,,
udp,1,0.001127924,886.5845571155503,,
udp,1,0.001079821,926.0794150141552,,
udp,1,0.001130544,884.5299254164366,,
udp,1,0.00112804,886.4933867593347,,
udp,1,0.001148963,870.3500460850349,,
udp,1,0.001206185,829.0602187889917,,
udp,1,0.001121616,891.5707336557253,,
udp,1,0.001147823,871.2144642510212,,
udp,1,0.001189547,840.6561489373686,,
udp,1,0.001181358,846.4834537879289,,
udp,1,0.001143182,874.7513519282144,,
udp,1,0.001149918,869.6272255934771,,
udp,1,0.001149773,869.7368958916238,,
udp,1,0.001130467,884.5901737954314,,
udp,1,0.001186206,843.023892983175,,
udp,1,0.00118691,842.5238644884616,,
udp,1,0.001096182,912.2572711465797,,
udp,1,0.001243717,804.0414338631698,,
udp,1,0.001203061,831.2130473849621,,
udp,1,0.001202443,831.6402523861838,,
udp,1,0.001196012,836.1120122540576,,
udp,1,0.001169927,854.7541855175579,,
udp,1,0.001213385,824.1407302711011,,
udp,1,0.001173997,851.7909330262344,,
udp,1,0.001187919,841.8082377670531,,
udp,1,0.001193712,837.723001863096,,
udp,1,0.001185069,843.8327219765263,,
udp,1,0.001187583,842.0464085457605,,
udp,1,0.001222839,817.7691421356368,,
udp,1,0.001257305,795.351963127483,,
udp,1,0.001201233,832.477962227145,,
udp,1,0.001176716,849.8227269791522,,
udp,1,0.001126492,887.7115860565366,,
udp,1,0.001124646,889.1686806337283,,
udp,1,0.001109558,901.2597809217724,,
udp,1,0.001087778,919.3052258824871,,
udp,1,0.00110745,902.9753036254458,,
udp,1,0.001093126,914.8076251045168,,
udp,1,0.001129645,885.2338566540815,,
udp,1,0.001191034,839.606593934346,,
udp,1,0.001205317,829.6572602892019,,
udp,1,0.001151276,868.6014474374521,,
udp,1,0.001161215,861.1669673574661,,
udp,1,0.001142135,875.5532402036537,,
udp,1,0.001125865,888.2059571973549,,
udp,1,0.001101782,907.6205637775895,,
udp,1,0.001174908,851.1304714922361,,
udp,1,0.001151027,868.7893507276546,,
udp,1,0.001203811,830.6951838785325,,
udp,1,0.001186618,842.7311906611901,,
udp,1,0.001189662,840.5748859760167,,
udp,1,0.001156423,864.7354817398133,,
udp,1,0.001164806,858.5120612359483,,
udp,1,0.001220885,819.0779639359973,,
udp,1,0.001215929,822.4164404336109,,
udp,1,0.00119241,838.6377168926795,,
udp,1,0.001191887,839.0057111118756,,
udp,1,0.001199717,833.5299074698449,,
udp,1,0.001208881,827.2112805147901,,
udp,1,0.001179377,847.9052923704635,,
udp,1,0.001230415,812.7339149799052,,
udp,1,0.001096547,911.9536143913576,,
udp,1,0.001234292,810.1810592631242,,
udp,1,0.001178338,848.652933199133,,
udp,1,0.001257325,795.3393116338259,,
udp,1,0.001109105,901.6278891538673,,
udp,1,0.001200561,832.9439320451023,,
udp,1,0.001216507,822.025685014554,,
udp,1,0.001217195,821.5610481475853,,
udp,1,0.001178916,848.2368548734601,,
udp,1,0.001177372,849.3492286210305,,
udp,1,0.001173708,852.0006679685237,,
udp,1,0.001101596,907.7738118148577,,
udp,1,0.001145725,872.8097929258766,,
udp,1,0.001129861,885.0646229934479,,
udp,1,0.001209446,826.8248437714457,,
udp,1,0.001167397,856.6066213978621,,
udp,1,0.001177769,849.0629316954344,,
udp,1,0.001152035,868.0291831411372,,
udp,1,0.001168347,855.9101020501615,,
udp,1,0.001238426,807.4765872163537,,
udp,1,0.001153466,866.9522985506292,,
udp,1,0.001170441,854.3788196073104,,
udp,1,0.00121944,820.0485468739749,,
udp,1,0.001221864,818.4216901390007,,
udp,1,0.001222457,818.0246830767873,,
udp,1,0.001251654,798.9428388356527,,
udp,1,0.001099299,909.6706173661579,,
udp,1,0.001164657,858.6218946865902,,
udp,1,0.001109017,901.6994329212267,,
udp,1,0.001090112,917.3369341865789,,
udp,1,0.001196828,835.5419492191024,,
udp,1,0.001218435,820.7249463451067,,
udp,1,0.001205936,829.2314019981161,,
udp,1,0.001211234,825.6043010681668,,
udp,1,0.001198106,834.6506903395859,,
udp,1,0.001215319,822.8292324895767,,
udp,1,0.001140791,876.5847556651481,,
udp,1,0.00121272,824.5926512302922,,
udp,1,0.001205393,829.6049504186602,,
udp,1,0.001215179,822.9240301223111,,
udp,1,0.001146791,871.9984722586765,,
udp,1,0.001117507,894.8489808117533,,
udp,1,0.001142096,875.5831383701545,,
udp,1,0.00115143,868.4852748321653,,
udp,1,0.001139812,877.3376662116208,,
udp,1,0.001130514,884.5533978349671,,
udp,1,0.00113987,877.293024643161,,
udp,1,0.00111942,893.3197548730592,,
udp,1,0.001168545,855.765075371509,,
udp,1,0.001104807,905.1354670996835,,
udp,1,0.001133364,882.3290663899683,,
udp,1,0.001125799,888.2580282981243,,
udp,1,0.001172099,853.1702526834338,,
udp,1,0.001195513,836.4610004240857,,
udp,1,0.00121552,822.6931683559299,,
udp,1,0.001131551,883.7427566234311,,
udp,1,0.001217893,821.0901942945726,,
udp,1,0.001221461,818.6917142667673,,
udp,1,0.001206921,828.5546444216317,,
udp,1,0.001149702,869.7906066093648,,
udp,1,0.001149179,870.1864548516811,,
udp,1,0.00115784,863.6771920127132,,
udp,1,0.001189407,840.7550989694865,,
udp,1,0.001238209,807.6181000138102,,
udp,1,0.001226143,815.5655580140326,,
udp,1,0.001201933,831.9931310647099,,
udp,1,0.001225017,816.3152021563783,,
udp,1,0.001213863,823.8161967207174,,
udp,1,0.001207582,828.1011144584799,,
udp,1,0.001197114,835.3423316409297,,
udp,1,0.001200917,832.6970140317775,,
udp,1,0.00117455,851.3898940019583,,
udp,1,0.001137269,879.2994445465408,,
udp,1,0.001101908,907.5167799852619,,
udp,1,0.001074238,930.8924093171161,,
udp,1,0.001088677,918.5460885092641,,
udp,1,0.001167437,856.5772714073651,,
udp,1,0.001178293,848.6853439679265,,
udp,1,0.001158508,863.1791925476562,,
udp,1,0.001217411,821.4152821027574,,
udp,1,0.00117153,853.5846286480073,,
udp,1,0.001181517,846.3695401758926,,
udp,1,0.001125802,888.2556612974573,,
udp,1,0.001120988,892.070209493768,,
udp,1,0.001176709,849.8277823998967,,
udp,1,0.001165757,857.811705183842,,
udp,1,0.001181223,846.5801969653487,,
udp,1,0.001204003,830.5627145447312,,
udp,1,0.001201305,832.4280678095904,,
udp,1,0.00117647,850.0004250002125,,
udp,1,0.001181786,846.1768882014172,,
udp,1,0.001133732,882.0426696961893,,
udp,1,0.001187581,842.047826632457,,
udp,1,0.001187078,842.404627160136,,
udp,1,0.00121041,826.1663403309622,,
udp,1,0.001233915,810.4285951625518,,
udp,1,0.001201178,832.5160800480861,,
udp,1,0.001210559,826.0646527761143,,
udp,1,0.001133264,882.4069237176864,,
udp,1,0.001174519,851.4123654023477,,
udp,1,0.001227422,814.7157212433866,,
udp,1,0.001153347,867.0417489272526,,
udp,1,0.001187571,842.0549171375859,,
udp,1,0.001201396,832.3650153654582,,
udp,1,0.001239332,806.8862903564177,,
udp,1,0.00121026,826.2687356435808,,
udp,1,0.00111053,900.4709463049174,,
