Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
tcp,64,0.022070012,2899.8624921454507,,
tcp,64,0.024889591,2571.356033934025,,
tcp,64,0.031678256,2020.313239466213,,
tcp,64,0.030111687,2125.420604963116,,
tcp,64,0.021834231,2931.1771960276506,,
tcp,64,0.03185284,2009.239992415119,,
tcp,64,0.021692036,2950.391563060286,,
tcp,64,0.021759837,2941.19850254393,,
tcp,64,0.023735473,2696.3861221556444,,
tcp,64,0.024092631,2656.4139051480097,,
tcp,64,0.021275732,3008.1221177254915,,
tcp,64,0.023202003,2758.382541369381,,
tcp,64,0.022536213,2839.8737622865033,,
tcp,64,0.025917575,2469.3668292654693,,
tcp,64,0.024152673,2649.810230114075,,
tcp,64,0.025784753,2482.086991486791,,
tcp,64,0.022044441,2903.2262600807157,,
tcp,64,0.0214765,2980.001396875655,,
tcp,64,0.021965646,2913.640691468851,,
tcp,64,0.024214178,2643.0796040237256,,
tcp,64,0.031098144,2058.0006318061937,,
tcp,64,0.021331763,3000.220844381217,,
tcp,64,0.025489245,2510.8629149274525,,
tcp,64,0.02298049,2784.971077640207,,
tcp,64,0.026039459,2457.8083592289686,,
tcp,64,0.023105078,2769.9538603591814,,
tcp,64,0.026859971,2382.7278145609316,,
tcp,64,0.022149489,2889.457178899251,,
tcp,64,0.02404462,2661.7180891193125,,
tcp,64,0.02262692,2828.489250856944,,
tcp,64,0.022529113,2840.7687422048084,,
tcp,64,0.02148378,2978.991592727164,,
tcp,64,0.02087657,3065.6376981467743,,
tcp,64,0.021928189,2918.6176751760026,,
tcp,64,0.026570787,2408.6603080292657,,
tcp,64,0.024024511,2663.946000815584,,
tcp,64,0.021618681,2960.4026258586264,,
tcp,64,0.020743398,3085.3190012552427,,
tcp,64,0.022644352,2826.3118326371186,,
tcp,64,0.021759845,2941.1974212132486,,
tcp,64,0.02169309,2950.248212679706,,
tcp,64,0.030479457,2099.7749402162904,,
tcp,64,0.021679984,2952.031698916383,,
tcp,64,0.02154291,2970.8149920321816,,
tcp,64,0.022666245,2823.581938693418,,
tcp,64,0.022006858,2908.184348715296,,
tcp,64,0.022437157,2852.4112925715144,,
tcp,64,0.021807503,2934.7697441564037,,
tcp,64,0.032078212,1995.1236683640595,,
tcp,64,0.021468218,2981.151020545813,,
tcp,64,0.025139569,2545.7874794909967,,
tcp,64,0.021507825,2975.6611837784617,,
tcp,64,0.021720365,2946.5434858023796,,
tcp,64,0.021499367,2976.8318295138647,,
tcp,64,0.022113577,2894.1495986831983,,
tcp,64,0.02166526,2954.0379390785065,,
tcp,64,0.021779385,2938.5586415778043,,
tcp,64,0.021743233,2943.444519037256,,
tcp,64,0.022887447,2796.2926577175685,,
tcp,64,0.022270024,2873.818187173934,,
tcp,64,0.030673486,2086.4925492981138,,
tcp,64,0.021318245,3002.1232986111195,,
tcp,64,0.023451619,2729.0226742980944,,
tcp,1024,0.023950351,42755.114528384154,,
tcp,1024,0.022932413,44652.95475011723,,
tcp,1024,0.023279905,43986.433793436874,,
tcp,1024,0.024273034,42186.732816342614,,
tcp,1024,0.023311911,43926.04278559574,,
tcp,1024,0.024029584,42614.1376396695,,
tcp,1024,0.023344558,43864.6129003599,,
tcp,1024,0.023304243,43940.49615771686,,
tcp,1024,0.024773777,41334.02831550474,,
tcp,1024,0.023132512,44266.701342249384,,
tcp,1024,0.023569768,43445.48491100973,,
tcp,1024,0.023533301,43512.80765923999,,
tcp,1024,0.024852784,41202.62744004857,,
tcp,1024,0.022665333,45179.12884844886,,
tcp,1024,0.024042301,42591.59720194835,,
tcp,1024,0.023342,43869.419929740376,,
tcp,1024,0.022572493,45364.94927698062,,
tcp,1024,0.022983139,44554.401380942785,,
tcp,1024,0.023885825,42870.614684650835,,
tcp,1024,0.023232781,44075.65327629094,,
tcp,1024,0.023088288,44351.491110990995,,
tcp,1024,0.023158825,44216.40562506949,,
tcp,1024,0.022161057,46207.182265719544,,
tcp,1024,0.023027702,44468.180107593886,,
tcp,1024,0.023005597,44510.907497858025,,
